r_R,alpha,phi,a,aline,Ct,Cx,Cy,Cq,Cp,N,T
0.83125,-4.354509174194135,42.792009174194135,0.003119503370836003,0.004163283335814557,0.009167879395576941,0.028127823594747803,0.04084669550717883,0.018732677370089143,0.16063124055421324,10.72912073144219,15.58062699379313
0.83875,-4.435005929033238,42.49750592903324,0.00241695841216711,0.003533429877267213,0.006977263918147691,0.021464395558570493,0.03445221323786717,0.018732677370089143,0.16063124055421324,8.239128311536287,13.224514275681809
0.84625,-4.516729164897278,42.20422916489728,0.0016748069658043033,0.002896992420180733,0.004743798943928136,0.014631927922595293,0.02803634955987152,0.018732677370089143,0.16063124055421324,5.651822815717274,10.829501139573757
0.85375,-4.599579892971057,41.912079892971065,0.0008904543243075392,0.0022536026137394433,0.0024716336274519892,0.007643248951402054,0.021617877096548208,0.018732677370089143,0.16063124055421324,2.9708340610292776,8.402595023911818
0.86125,-4.683375753415447,41.62087575341545,6.028806348286634e-05,0.001600963216959827,0.00016376643899370156,0.0005077092449921206,0.015199627940425162,0.018732677370089143,0.16063124055421324,0.1985718688084224,5.944777557418279
0.8687499999999999,-4.767951806975667,41.33045180697567,-0.0008195159129967395,0.0009375642039979833,-0.002175293652379505,-0.0067605659816487255,0.008795491862553382,0.018732677370089143,0.16063124055421324,-2.660579819715634,3.461412582541748
0.87625,-4.8531185070366405,41.04061850703665,-0.0017534315753673711,0.0002616443571537645,-0.004540318240584134,-0.014145110153511019,0.0024210042154582737,0.018732677370089143,0.16063124055421324,-5.601159088833421,0.9586655471998738
0.88375,-4.938655860108973,40.751155860108966,-0.0027467384729524054,-0.00042886604844232797,-0.006925191636482732,-0.021626575814920494,-0.003906251266629957,0.018732677370089143,0.16063124055421324,-8.616379230106151,-1.556313980049733
0.89125,-5.024290584248618,40.46179058424861,-0.003806323618265381,-0.001136356773161045,-0.00932414507695813,-0.02918659564341207,-0.010165543668205757,0.018732677370089143,0.16063124055421324,-11.69963054298457,-4.074922153979571
0.8987499999999999,-5.109692046611848,40.17219204661185,-0.004940734752795629,-0.0018636402186058582,-0.01173070058252921,-0.03680451154145016,-0.01633236690784922,0.018732677370089143,0.16063124055421324,-14.843162286270681,-6.586800432308384
0.90625,-5.194528557528585,39.882028557528585,-0.006157753130989991,-0.0026144126719278887,-0.014130678472392992,-0.04443527252517571,-0.022380323755685428,0.018732677370089143,0.16063124055421324,-18.029123626745154,-9.080570476286022
0.91375,-5.2783483214197915,39.59084832141979,-0.007468830719250739,-0.0033930285648418324,-0.016511210006466492,-0.05203769818211435,-0.02827606676203815,0.018732677370089143,0.16063124055421324,-21.240751287515295,-11.54172691074298
0.9212499999999999,-5.360588777252055,39.298088777252055,-0.008888382000496246,-0.004204910185725833,-0.018856214571528515,-0.05956024446954583,-0.03397868882812595,0.018732677370089143,0.16063124055421324,-24.45657265492759,-13.952297869917986
0.92875,-5.440534811654544,39.003034811654544,-0.010434914706565006,-0.005056929829985849,-0.021145188467092294,-0.06693710483562372,-0.03943686701044563,0.018732677370089143,0.16063124055421324,-27.64865246892383,-16.28956365998494
0.93625,-5.517279487498932,38.70477948749893,-0.012132482173778356,-0.005957386984721395,-0.023350811920229034,-0.07408057038719522,-0.044580088841956834,0.018732677370089143,0.16063124055421324,-30.77920506005388,-18.522261490297367
0.94375,-5.589631241515882,38.40213124151589,-0.014013357054409073,-0.006916677101883726,-0.025435970277396823,-0.08087146303795872,-0.049311272443259176,0.018732677370089143,0.16063124055421324,-33.79627660903113,-20.607236976205773
0.9512499999999999,-5.655769797081653,38.09326979708165,-0.01612473775592705,-0.007952955837030483,-0.02735249916304698,-0.0871546764806275,-0.053525398146475146,0.018732677370089143,0.16063124055421324,-36.63154749038379,-22.496993200131122
0.95875,-5.713166174552413,37.77566617455241,-0.018534618093766646,-0.009089202723083865,-0.029027391256794436,-0.09269536874568655,-0.05704849509425789,0.018732677370089143,0.16063124055421324,-39.181130827361926,-24.11365939893568
0.96625,-5.7579146255488,37.4454146255488,-0.021349283189521485,-0.010359705534058017,-0.030347644746460536,-0.09713005512947409,-0.0596136737228624,0.018732677370089143,0.16063124055421324,-41.28364938028775,-25.33788332524804
0.9737499999999999,-5.783464887897168,37.09596488789717,-0.024749817941797307,-0.011818983749758488,-0.03112329296276616,-0.09984781143534341,-0.06077609308446528,0.018732677370089143,0.16063124055421324,-42.66744073776074,-25.971128587362756
0.98125,-5.777394274112396,36.714894274112396,-0.029087746717425044,-0.013561446136732252,-0.030993075467048523,-0.0996872870613042,-0.0596972054311415,0.018732677370089143,0.16063124055421324,-42.81618083702118,-25.640243791895973
0.98875,-5.710674726588579,36.27317472658858,-0.035218894307634946,-0.01576890045944828,-0.029109993547588732,-0.0939271637309973,-0.05443046322439263,0.018732677370089143,0.16063124055421324,-40.52212278838622,-23.482428581836192
0.99625,-5.473905397226005,35.661405397226005,-0.046750289167180506,-0.01870011077588268,-0.02226399799386764,-0.0722637029404122,-0.037695287071721706,0.018732677370089143,0.16063124055421324,-31.22734570048482,-16.28928096361616
